danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,playlist_genre
0.748,0.414,2,-15.15,0,0.0405,0.069,0.0671,0.336,0.239,97.646,286160,pop
0.497,0.888,6,-3.553,0,0.37,0.0154,0,0.147,0.677,174.067,228187,rap
0.74,0.845,0,-7.786,1,0.04,0.0462,0.000002,0.318,0.485,119.785,249067,latin
0.891,0.785,0,-4.709,1,0.254,0.235,0.00001,0.0921,0.792,123.99,221146,edm
0.857,0.609,11,-5.752,1,0.137,0.0889,0,0.0949,0.201,125.987,270476,latin
0.601,0.833,5,-7.882,0,0.0383,0.0042,0.0257,0.212,0.864,118.969,223533,pop
0.66,0.805,1,-5.352,0,0.153,0.0192,0.000009,0.159,0.625,103.009,193920,pop
0.721,0.691,5,-4.671,1,0.0536,0.0159,0.000002,0.286,0.343,118.018,203000,edm
0.581,0.642,1,-5.318,1,0.407,0.0519,0,0.183,0.536,80.142,345160,latin
0.694,0.719,6,-12.734,0,0.048,0.47,0.00121,0.44,0.972,126.212,220733,pop
0.56,0.543,7,-8.433,1,0.0288,0.233,0.000179,0.335,0.661,85.119,314093,rock
0.686,0.731,10,-6.784,1,0.252,0.482,0,0.421,0.376,103.985,182320,edm
0.897,0.784,1,-4.276,1,0.248,0.0259,0.436,0.146,0.557,125.963,192148,edm
0.595,0.773,9,-4.736,0,0.0549,0.0364,0.00108,0.334,0.711,180.073,173628,latin
0.534,0.977,4,-1.908,0,0.0806,0.00664,0.0491,0.487,0.15,130.016,203461,edm
0.557,0.656,10,-4.787,1,0.0813,0.189,0,0.162,0.475,130.071,182067,rap
0.651,0.575,0,-7.739,1,0.299,0.627,0.000202,0.0961,0.248,160.007,229456,rap
0.825,0.69,10,-4.252,0,0.226,0.589,0,0.413,0.516,94.194,327467,latin
0.572,0.835,0,-6.219,1,0.0317,0.171,0.000376,0.0702,0.796,129.994,241600,rock
0.665,0.855,1,-3.056,0,0.0435,0.000262,0.000009,0.152,0.424,110.033,211636,latin
0.697,0.534,7,-10.826,0,0.0567,0.721,0.000013,0.32,0.781,110.378,258577,rock
0.521,0.916,11,-6.822,1,0.0467,0.000249,0.00116,0.948,0.398,81.998,396823,rock
0.732,0.586,3,-7.934,0,0.0981,0.72,0,0.337,0.9,120.927,211901,edm
0.231,0.866,9,-5.131,1,0.0517,0.000036,0.000552,0.29,0.191,138.311,255960,rock
0.543,0.307,2,-18.253,1,0.0414,0.334,0,0.044,0.649,168.169,258613,rock
0.599,0.92,2,-2.843,1,0.13,0.00119,0.403,0.209,0.285,179.986,185333,edm
0.565,0.629,7,-5.516,1,0.0595,0.37,0,0.217,0.344,167.961,215133,latin
0.37,0.87,5,-2.09,1,0.271,0.0415,0,0.604,0.331,79.092,250240,rap
0.676,0.929,10,-3.194,1,0.0458,0.186,0.000405,0.121,0.157,97.019,161200,pop
0.42,0.929,7,-3.899,0,0.121,0.000353,0.000747,0.122,0.3,127.204,210240,rock
0.45,0.904,6,-7.736,1,0.046,0.0872,0.108,0.102,0.689,125.072,356000,rock
0.718,0.327,5,-12.422,1,0.0347,0.66,0,0.199,0.668,127.019,194400,latin
0.937,0.807,1,-4.784,0,0.116,0.0262,0,0.0572,0.703,95.018,272773,rap
0.534,0.571,10,-6.442,0,0.0832,0.438,0.000018,0.116,0.812,88.004,215339,rap
0.295,0.969,9,-5.525,1,0.0729,0.00224,0.773,0.104,0.22,137.746,152421,edm
0.714,0.996,11,-2.864,0,0.0758,0.00225,0.0935,0.298,0.161,125.992,167619,edm
0.435,0.903,8,-4.638,0,0.14,0.0364,0.00241,0.115,0.446,159.984,195453,edm
0.761,0.657,11,-4.289,1,0.124,0.183,0.000014,0.14,0.59,144.989,201267,rap
0.485,0.948,11,-3.293,0,0.0638,0.0531,0.0511,0.266,0.571,124.764,151680,edm
0.813,0.833,0,-8.078,0,0.0671,0.0703,0.00107,0.325,0.901,127.88,485094,rock
0.702,0.718,10,-14.05,0,0.059,0.000582,0.0476,0.193,0.95,128.07,172199,latin
0.561,0.789,6,-9.134,1,0.0952,0.00217,0.446,0.194,0.796,112.815,243800,pop
0.594,0.834,4,-3.398,0,0.0963,0.0998,0,0.149,0.473,127.935,189375,edm
0.524,0.397,0,-11.936,1,0.405,0.745,0,0.521,0.552,80.744,221093,pop
0.485,0.76,6,-5.872,0,0.0383,0.00239,0.000012,0.12,0.317,150.002,200854,rock
0.273,0.537,2,-9.612,1,0.0306,0.0241,0,0.0922,0.232,81.814,287320,rock
0.55,0.534,6,-10.326,1,0.0397,0.523,0.000001,0.0585,0.194,143.73,241627,latin
0.656,0.614,6,-4.973,0,0.102,0.558,0.000862,0.215,0.35,128.038,153750,edm
0.416,0.787,3,-4.219,1,0.0457,0.186,0.00351,0.169,0.437,95.45,211573,pop
0.559,0.724,3,-3.56,0,0.0561,0.000138,0.299,0.0957,0.169,128.005,354387,edm
0.464,0.473,1,-10.086,1,0.129,0.866,0,0.109,0.604,75.801,208687,latin
0.609,0.937,6,-2.912,1,0.0495,0.00324,0.000294,0.129,0.493,95.961,252933,rock
0.674,0.881,9,-2.853,1,0.147,0.296,0.000003,0.0793,0.234,98.994,178480,latin
0.759,0.716,5,-5.097,0,0.0855,0.575,0,0.0968,0.569,120.047,258000,rap
0.621,0.87,10,-3.238,0,0.277,0.148,0.000001,0.158,0.47,141.996,145638,rap
0.715,0.902,0,-3.664,1,0.185,0.00543,0,0.0972,0.441,128.037,183760,edm
0.754,0.779,2,-9.076,1,0.0519,0.287,0.00228,0.165,0.726,94.986,225333,latin
0.532,0.869,11,-5.094,1,0.172,0.157,0.00508,0.136,0.422,159.803,208373,rap
0.815,0.856,1,-4.399,0,0.13,0.255,0,0.0697,0.713,96.014,156560,latin
0.628,0.833,8,-7.482,0,0.0363,0.0128,0.171,0.0539,0.945,128.036,240000,edm
0.684,0.434,4,-9.791,1,0.0618,0.0824,0,0.256,0.555,144.273,222667,rap
0.601,0.593,0,-11.685,1,0.0257,0.181,0.000441,0.121,0.902,97.784,285160,rock
0.794,0.773,6,-6.065,1,0.166,0.00286,0.000272,0.326,0.553,92.465,283373,rap
0.659,0.857,11,-5.85,1,0.0437,0.0045,0.000002,0.335,0.798,106.965,201960,pop
0.794,0.96,7,-11.18,1,0.0624,0.00597,0.283,0.0936,0.437,123.015,441831,edm
0.709,0.542,2,-9.056,1,0.0381,0.184,0.0005,0.0852,0.474,114.955,236304,edm
0.652,0.699,2,-7.812,0,0.0277,0.0178,0.000618,0.115,0.533,117.977,181525,latin
0.547,0.822,0,-7.201,1,0.0292,0.0745,0.00943,0.0645,0.774,130.138,239560,rock
0.491,0.614,4,-9.188,0,0.106,0.0278,0.352,0.0843,0.335,147.775,471493,rap
0.797,0.86,10,-4.38,0,0.0413,0.0312,0.0137,0.334,0.192,124.033,166452,edm
0.896,0.586,10,-6.687,0,0.0559,0.104,0,0.79,0.642,116.971,196653,latin
0.642,0.864,7,-3.657,1,0.0379,0.0455,0.000002,0.081,0.564,125.088,209280,edm
0.35,0.948,1,-2.839,1,0.0578,0.00358,0.396,0.299,0.0783,134.296,183469,edm
0.569,0.96,5,-4.152,0,0.0509,0.000417,0.000142,0.315,0.344,127.994,345947,edm
0.752,0.84,6,-4.451,0,0.0373,0.00486,0.0109,0.0916,0.461,124.002,279800,pop
0.903,0.677,11,-6.716,0,0.322,0.243,0,0.0473,0.936,90.932,256441,latin
0.411,0.565,10,-7.166,1,0.0272,0.0146,0.00353,0.313,0.301,76.984,250710,rock
0.905,0.387,0,-14.539,1,0.0938,0.414,0.00522,0.115,0.212,116.988,147692,rap
0.614,0.647,0,-4.681,0,0.0524,0.0687,0,0.104,0.368,163.862,184665,pop
0.893,0.74,10,-2.948,0,0.114,0.00179,0.00004,0.0734,0.644,127.978,162899,edm
0.721,0.618,1,-5.246,1,0.0536,0.00148,0,0.0908,0.23,96.724,174013,rap
0.669,0.747,6,-7.108,1,0.0428,0.141,0,0.185,0.483,122.531,242440,latin
0.675,0.992,7,-0.533,0,0.0605,0.0022,0.221,0.387,0.483,128.034,158555,edm
0.742,0.714,11,-3.882,0,0.336,0.135,0.0028,0.253,0.481,179.756,174547,rap
0.86,0.793,10,-3.89,0,0.272,0.0437,0,0.0493,0.694,91.029,212053,rap
0.795,0.608,5,-5.222,0,0.0694,0.0767,0.000003,0.0853,0.386,110.001,199849,pop
0.785,0.793,1,-7.915,1,0.163,0.22,0.718,0.124,0.655,88.902,310600,rap
0.413,0.873,8,-4.151,1,0.0535,0.000264,0.0025,0.204,0.481,116.681,218933,rock
0.846,0.853,8,-6.44,1,0.0379,0.0179,0.0486,0.0392,0.662,128.534,218651,latin
0.581,0.861,7,-4.992,0,0.0334,0.0173,0.000078,0.175,0.45,124.992,253729,pop
0.787,0.72,7,-7.569,1,0.251,0.222,0,0.633,0.538,121.003,253467,rap
0.556,0.841,9,-7.462,1,0.0628,0.00881,0.692,0.361,0.186,150.07,212808,edm
0.781,0.72,11,-4.267,1,0.0535,0.156,0,0.11,0.634,90.997,234760,latin
0.703,0.58,9,-8.611,0,0.0282,0.461,0.000027,0.518,0.896,119.855,259827,rock
0.609,0.904,8,-2.619,1,0.324,0.638,0.00416,0.229,0.471,149.149,218921,latin
0.568,0.928,11,-6.071,0,0.0733,0.413,0.572,0.111,0.181,122.892,370987,edm
0.393,0.676,9,-11.286,1,0.0399,0.358,0.000011,0.14,0.699,85.21,282000,rock
0.611,0.751,11,-5.392,0,0.0407,0.00616,0.000582,0.135,0.544,121.032,214160,pop
0.754,0.685,3,-3.438,0,0.0388,0.00983,0.000233,0.126,0.282,128.012,225000,edm
0.582,0.946,4,-3.384,0,0.215,0.00189,0.241,0.248,0.43,128.073,186359,edm
0.777,0.871,7,-5.588,1,0.236,0.00998,0,0.366,0.624,140.098,273973,rap
0.544,0.903,9,-5.651,1,0.0545,0.00166,0.00632,0.1,0.432,153.629,204587,rock
0.327,0.645,7,-10.159,1,0.0439,0.0466,0.00003,0.307,0.43,89.328,255667,rock
0.643,0.965,11,-5.607,0,0.0813,0.00152,0.000301,0.386,0.853,125.651,293200,latin
0.531,0.622,9,-6.573,1,0.0385,0.561,0,0.176,0.589,103.036,201720,latin
0.7,0.766,7,-8.809,0,0.0303,0.371,0.000185,0.0531,0.812,96.014,301288,latin
0.812,0.626,7,-7.504,1,0.366,0.169,0,0.534,0.505,100.968,299640,rap
0.849,0.655,8,-2.899,1,0.106,0.266,0,0.0781,0.76,161.966,264483,latin
0.788,0.871,1,-4.991,1,0.138,0.104,0.851,0.152,0.742,124.994,430441,edm
0.539,0.825,7,-3.972,0,0.0678,0.0234,0,0.172,0.233,127.95,187500,edm
0.763,0.85,7,-3.052,1,0.0417,0.0304,0.000001,0.371,0.761,91.519,284907,rap
0.749,0.631,1,-8.197,1,0.0442,0.788,0.0224,0.0988,0.7,105.002,306040,edm
0.77,0.829,8,-4.529,1,0.282,0.104,0,0.169,0.797,160.141,192157,rap
0.688,0.595,11,-6.518,0,0.0416,0.0107,0.000065,0.111,0.359,119.946,164250,pop
0.881,0.457,7,-8.191,0,0.156,0.0327,0,0.231,0.296,136.97,198913,edm
0.708,0.984,5,-1.262,0,0.0747,0.2,0.38,0.351,0.929,128.031,150020,edm
0.442,0.851,8,-5.038,1,0.0707,0.216,0.000002,0.11,0.672,81.427,264613,rock
0.615,0.904,9,-3.955,0,0.221,0.0881,0,0.117,0.692,130.047,203493,pop
0.438,0.512,2,-8.543,1,0.0327,0.0861,0,0.389,0.474,97.418,220900,latin
0.779,0.616,6,-6.97,0,0.0911,0.0615,0.000002,0.317,0.78,80.008,277747,rap
0.657,0.74,9,-4.644,1,0.0564,0.0632,0,0.491,0.524,160.054,175533,edm
0.602,0.89,9,-8.047,0,0.0429,0.234,0.00384,0.0453,0.479,148.819,393667,pop
0.699,0.575,1,-9.922,1,0.159,0.218,0,0.112,0.234,148.767,116240,rap
0.513,0.872,9,-4.921,1,0.0481,0.00235,0.000061,0.0807,0.525,120.399,233733,rock
0.394,0.533,1,-12.6,0,0.0687,0.0893,0.0367,0.234,0.563,158.468,322000,rock
0.954,0.465,4,-10.237,1,0.244,0.000881,0.000001,0.264,0.658,130.018,241360,rap
0.938,0.559,10,-6.734,1,0.312,0.0546,0,0.157,0.76,119.901,141040,rap
0.653,0.708,10,-5.385,1,0.0345,0.109,0.0011,0.163,0.347,111.924,167871,edm
0.588,0.869,11,-7.516,0,0.0589,0.00415,0.752,0.696,0.225,128.028,213984,edm
0.732,0.644,0,-4.124,1,0.132,0.0934,0.000005,0.143,0.554,174.1,204907,latin
0.653,0.761,10,-5.097,1,0.0785,0.12,0,0.102,0.779,180.045,220044,latin
0.776,0.736,9,-6.308,1,0.255,0.0101,0,0.18,0.536,159.838,244187,rap
0.438,0.717,11,-13.226,0,0.05,0.305,0.00122,0.07,0.593,112.408,320640,rock
0.412,0.376,6,-13.204,0,0.0384,0.602,0.0335,0.579,0.472,127.521,295600,rock
0.522,0.882,0,-3.216,1,0.0359,0.0599,0.00021,0.33,0.815,122.541,250627,rock
0.818,0.497,4,-7.249,0,0.0502,0.162,0,0.0645,0.814,102.042,208235,pop
0.719,0.703,5,-4.93,0,0.0392,0.032,0.000011,0.0656,0.72,101.984,223000,pop
0.268,0.459,7,-6.948,0,0.0346,0.378,0,0.119,0.172,64.223,179200,rock
0.747,0.897,5,-4.257,0,0.0642,0.0104,0.763,0.0541,0.177,126.036,175714,edm
0.886,0.672,1,-4.394,1,0.188,0.0363,0.000009,0.101,0.526,91.976,192024,rap
0.634,0.925,8,-3.494,0,0.0732,0.0079,0.723,0.0897,0.364,150.079,183400,rap
0.823,0.564,1,-6.617,1,0.116,0.151,0,0.122,0.348,131.988,195413,rap
0.596,0.738,8,-3.109,1,0.0411,0.109,0,0.0947,0.461,127.961,217347,edm
0.799,0.676,2,-5.644,1,0.169,0.41,0.000777,0.325,0.91,104.956,175200,latin
0.512,0.943,2,-5.185,0,0.106,0.0138,0,0.261,0.485,163.128,265053,rock
0.658,0.634,6,-6.256,1,0.0373,0.0929,0.00403,0.108,0.653,112.053,230364,edm
0.675,0.409,0,-10.707,0,0.0423,0.294,0.000596,0.119,0.308,79.954,248920,pop
0.69,0.817,10,-10.137,0,0.0478,0.0109,0.00276,0.103,0.285,116.211,289560,pop
0.662,0.78,11,-4.414,0,0.0449,0.163,0,0.084,0.557,104.825,198857,latin
0.503,0.754,7,-3.634,1,0.0424,0.264,0.000058,0.297,0.597,116.524,186750,edm
0.642,0.77,2,-5.653,1,0.0299,0.015,0.000029,0.3,0.618,94.981,188773,latin
0.256,0.679,9,-4.495,0,0.0387,0.00451,0.0409,0.172,0.325,158.718,295373,rock
0.692,0.932,4,-4.929,0,0.0497,0.00736,0.0193,0.109,0.0983,123.955,236129,pop
0.337,0.893,11,-2.908,0,0.376,0.00565,0.000007,0.282,0.291,99.718,192000,edm
0.466,0.852,3,-4.487,1,0.0585,0.00774,0.000003,0.0989,0.428,164.032,217613,pop
0.512,0.328,7,-11.939,1,0.0338,0.867,0.0208,0.143,0.0729,78.017,303313,pop
0.707,0.924,7,-2.842,1,0.031,0.000972,0.00703,0.204,0.919,127.937,206413,latin
0.636,0.746,0,-3.785,1,0.0393,0.0648,0.29,0.173,0.432,132.31,138053,rock
0.831,0.711,5,-4.52,1,0.071,0.187,0,0.0954,0.597,112.093,162000,rap
0.677,0.753,0,-5.575,1,0.261,0.0193,0.000016,0.089,0.34,164.03,225480,rap
0.819,0.292,7,-15.114,1,0.49,0.0269,0,0.361,0.516,173.055,304880,rap
0.82,0.57,1,-5.891,1,0.0532,0.0217,0.666,0.123,0.517,107.985,179890,latin
0.724,0.733,11,-5.539,0,0.0382,0.0249,0.000318,0.127,0.672,125.993,208107,pop
0.612,0.884,4,-7.952,1,0.0344,0.00246,0.911,0.0958,0.032,122.995,252000,edm
0.836,0.377,2,-4.731,0,0.289,0.0446,0.000536,0.311,0.67,94.838,141505,rap
0.498,0.83,6,-5.157,0,0.0421,0.00461,0,0.139,0.453,89.342,231480,rock
0.381,0.712,5,-6.9,1,0.0355,0.000408,0.589,0.183,0.0378,127.967,255103,edm
0.821,0.759,8,-8.541,1,0.121,0.247,0,0.321,0.962,140.01,185143,rap
0.697,0.681,11,-6.833,0,0.0302,0.0385,0.00024,0.152,0.683,123.983,199093,pop
0.708,0.641,7,-4.296,1,0.0336,0.205,0,0.0945,0.253,113.082,268120,pop
0.932,0.547,0,-7.787,0,0.333,0.0388,0,0.0924,0.695,94.998,176640,pop
0.779,0.742,5,-8.534,1,0.0368,0.0463,0.000056,0.157,0.286,100.2,277480,rock
0.703,0.58,9,-8.611,0,0.0282,0.461,0.000027,0.518,0.896,119.855,259827,rock
0.808,0.845,11,-7.809,0,0.0663,0.0043,0.926,0.0687,0.196,123.998,449873,edm
0.74,0.802,2,-3.967,1,0.0531,0.0112,0.000385,0.187,0.502,123.987,165998,edm
0.625,0.398,9,-10.218,0,0.0338,0.279,0.747,0.0893,0.265,86.992,266820,pop
0.63,0.968,0,-2.295,1,0.181,0.00386,0.023,0.135,0.606,150.054,144994,edm
0.366,0.86,8,-4.922,0,0.0415,0.00769,0.767,0.124,0.286,137.427,229827,pop
0.34,0.847,7,-3.57,1,0.0381,0.039,0.00178,0.0606,0.522,96.123,371907,rock
0.895,0.106,10,-8.614,0,0.0789,0.807,0.000035,0.0905,0.384,119.051,172941,edm
0.68,0.471,5,-9.79,0,0.044,0.0471,0.000017,0.107,0.146,116.117,215172,rap
0.643,0.576,7,-6.896,1,0.0303,0.0267,0,0.273,0.699,97.022,312400,latin
0.601,0.859,5,-5.263,1,0.0276,0.000359,0.00124,0.0871,0.446,125.145,258027,rock
0.671,0.954,9,-1.87,1,0.13,0.0244,0,0.111,0.556,104.114,247493,latin
0.537,0.964,9,-4.157,1,0.113,0.000599,0.000011,0.0564,0.712,155.017,206903,rock
0.843,0.814,8,-5.025,1,0.0437,0.0118,0.000001,0.0613,0.684,122.014,186885,latin
0.717,0.103,11,-10.601,0,0.0925,0.587,0.803,0.111,0.39,88.989,86334,rap
0.4,0.798,2,-5.385,1,0.061,0.0171,0.691,0.0551,0.2,125.943,163705,edm
0.348,0.263,0,-8.531,1,0.0516,0.835,0.654,0.129,0.12,74.517,236000,pop
0.753,0.602,0,-6.326,1,0.149,0.052,0.000249,0.102,0.555,94.056,180148,edm
0.592,0.737,5,-1.856,1,0.0411,0.431,0,0.379,0.58,72.787,192860,latin
0.551,0.736,7,-5.75,1,0.037,0.00327,0,0.101,0.588,95.09,184680,pop
0.564,0.904,9,-6.221,1,0.0366,0.0077,0.000005,0.112,0.295,114.985,397093,pop
0.606,0.775,0,-6.038,0,0.04,0.0086,0.498,0.305,0.508,140.013,258547,pop
0.669,0.593,7,-6.628,1,0.0406,0.14,0,0.119,0.281,87.965,145413,pop
0.727,0.669,1,-6.835,1,0.0515,0.0344,0.00313,0.162,0.539,115.82,215533,edm
0.655,0.877,0,-3.23,0,0.0344,0.344,0,0.349,0.893,105.017,252347,latin
0.798,0.885,7,-6.967,0,0.108,0.0713,0.0183,0.0728,0.528,137.982,258027,edm
0.681,0.594,7,-4.986,0,0.0486,0.0777,0,0.0961,0.417,120.141,208729,pop
0.829,0.435,0,-10.136,1,0.0515,0.0363,0.878,0.119,0.594,103.816,230147,pop
0.7,0.702,2,-8.066,1,0.0336,0.0159,0.666,0.0519,0.129,103.996,191983,rap
0.777,0.549,11,-3.477,0,0.16,0.025,0.000855,0.165,0.423,175.993,190573,latin
0.676,0.652,8,-4.364,1,0.11,0.285,0,0.107,0.867,179.761,164664,latin
0.821,0.574,0,-7.674,1,0.108,0.0214,0.686,0.0803,0.591,127.989,375740,edm
0.809,0.508,1,-9.182,1,0.0328,0.654,0.000224,0.105,0.732,121.968,181467,latin
0.329,0.179,5,-11.589,1,0.0299,0.933,0.000005,0.115,0.255,154.175,217387,rock
0.559,0.435,2,-9.524,1,0.0986,0.206,0,0.0661,0.587,165.055,315493,rap
0.68,0.897,2,-5.068,1,0.0836,0.00382,0.884,0.0817,0.118,127.971,232374,edm
0.651,0.371,8,-9.977,1,0.0353,0.498,0,0.615,0.527,138.832,201746,latin
0.65,0.753,10,-4.96,1,0.112,0.00132,0.00166,0.175,0.335,128.14,254680,edm
0.777,0.958,7,-2.612,1,0.167,0.104,0.000002,0.364,0.831,127.939,172192,edm
0.722,0.331,8,-7.789,1,0.0725,0.337,0.283,0.146,0.102,143.974,313547,rap
0.882,0.633,0,-7.121,0,0.0852,0.11,0.000294,0.0546,0.701,98.024,200647,latin
0.619,0.639,7,-7.34,1,0.0539,0.0188,0.0001,0.0863,0.2,128.009,183765,edm
0.796,0.825,6,-7.075,1,0.232,0.00159,0.00891,0.398,0.33,150.062,210987,rap
0.427,0.79,2,-7.386,0,0.0414,0.00141,0.707,0.126,0.469,126.887,371307,rock
0.61,0.899,7,-5.462,1,0.0286,0.00493,0.104,0.168,0.338,112.081,239253,pop
0.676,0.823,4,-5.676,0,0.44,0.251,0,0.138,0.444,86.974,190345,rap
0.744,0.804,1,-6.327,1,0.0677,0.0231,0,0.0494,0.426,104.823,205715,latin
0.412,0.523,2,-10.714,1,0.0335,0.115,0.000007,0.314,0.294,128.592,222467,rock
0.721,0.567,0,-6.733,1,0.0412,0.378,0,0.349,0.23,143.995,242609,pop
0.572,0.406,10,-8.624,1,0.0427,0.587,0.000004,0.102,0.265,119.812,201084,pop
0.628,0.593,8,-5.036,1,0.0323,0.093,0.000002,0.096,0.104,125.026,197267,pop
0.899,0.397,11,-6.845,1,0.269,0.192,0,0.156,0.602,99.951,332560,rap
0.845,0.403,2,-10.56,1,0.046,0.324,0.0832,0.214,0.377,134.987,224293,latin
0.79,0.644,11,-5.109,1,0.343,0.178,0,0.097,0.33,90.043,239139,rap
0.436,0.797,2,-5.417,1,0.146,0.144,0.000001,0.538,0.393,153.732,200261,rap
0.872,0.399,9,-11.145,1,0.245,0.353,0.000083,0.106,0.915,149.936,120400,edm
0.74,0.388,6,-10.977,0,0.057,0.432,0.000002,0.0885,0.66,75.992,105500,rap
0.514,0.924,8,-5.417,1,0.052,0.000208,0.805,0.0684,0.0675,151.994,224211,rap
0.501,0.813,11,-8.192,1,0.0639,0.0455,0.000048,0.131,0.495,136.59,138707,rock
0.913,0.498,2,-10.742,1,0.165,0.0829,0.0369,0.0799,0.217,123.975,261733,rap
0.622,0.789,5,-9.408,0,0.114,0.129,0.00227,0.123,0.362,127.997,182000,edm
0.596,0.925,0,-4.882,1,0.055,0.0343,0.000011,0.175,0.616,137.919,214400,rock
0.72,0.957,5,-1.689,0,0.0735,0.00106,0.00441,0.0298,0.191,128.007,245156,edm
0.532,0.887,0,-3.757,1,0.0335,0.0778,0.000214,0.294,0.795,122.511,249293,rock
0.906,0.596,0,-5.88,0,0.243,0.0578,0,0.109,0.701,144.038,226846,rap
0.831,0.89,8,-7.635,1,0.0791,0.173,0.000041,0.352,0.76,94.007,167288,latin
0.689,0.508,5,-5.741,1,0.0436,0.303,0,0.0922,0.417,151.759,196710,edm
0.864,0.673,8,-6.547,1,0.0933,0.0491,0.000345,0.299,0.378,116.65,143986,rap
0.34,0.861,5,-5.088,1,0.0401,0.00219,0.0149,0.196,0.242,150.017,149664,edm
0.816,0.679,7,-7.551,1,0.0436,0.239,0,0.209,0.717,118.017,176853,pop
0.572,0.811,6,-4.874,0,0.066,0.00887,0.000006,0.124,0.332,125.946,206667,edm
0.891,0.439,7,-7.994,0,0.428,0.0351,0,0.0932,0.622,77.499,224253,rap
0.704,0.802,3,-5.382,1,0.17,0.398,0,0.0831,0.884,90.543,198280,pop
0.432,0.85,10,-4.417,1,0.0771,0.501,0.000007,0.203,0.109,82.607,206727,edm
0.74,0.822,4,-3.686,0,0.252,0.07,0,0.242,0.562,89.087,233844,latin
0.658,0.845,5,-4.274,0,0.0518,0.0201,0.000005,0.0961,0.313,112.027,227143,edm
0.446,0.899,0,-3.715,0,0.0868,0.0231,0.000878,0.237,0.301,127.962,189727,edm
0.668,0.779,9,-11.089,1,0.0325,0.0025,0.000347,0.139,0.963,140.873,245467,rock
0.439,0.729,6,-5.957,0,0.0384,0.777,0.00001,0.141,0.739,89.82,227000,latin
0.827,0.761,8,-5.185,1,0.138,0.233,0,0.0453,0.703,131.996,180693,pop
0.657,0.843,6,-5.927,0,0.272,0.00498,0.000025,0.156,0.883,192.043,219333,latin
0.69,0.486,11,-7.581,0,0.44,0.135,0.000499,0.0891,0.538,102.964,201493,rap
0.771,0.612,4,-8.798,0,0.0495,0.606,0.857,0.108,0.253,92.643,210250,latin
0.647,0.325,0,-13.512,1,0.0278,0.409,0.000498,0.126,0.0961,138.007,241853,pop
0.598,0.762,10,-7.365,0,0.0333,0.00206,0.843,0.0883,0.239,115.978,235654,edm
0.608,0.979,9,-6.184,0,0.0279,0.119,0.000878,0.156,0.653,131.985,215800,pop
0.792,0.886,7,-4.274,1,0.0882,0.00405,0.61,0.0648,0.0985,128.017,185625,edm
0.667,0.596,11,-8.348,0,0.19,0.494,0.000003,0.342,0.462,136.033,448733,rap
0.706,0.535,1,-11.053,0,0.275,0.431,0.000012,0.104,0.444,110.861,216000,edm
0.454,0.653,1,-7.016,1,0.0347,0.000085,0.00206,0.129,0.505,167.977,244374,pop
0.601,0.643,2,-5.828,1,0.0314,0.112,0.00209,0.088,0.552,128.262,239600,rock
0.585,0.842,9,-5.883,0,0.0556,0.00242,0.00686,0.0866,0.428,118.211,237040,rock
0.63,0.788,5,-6.7,1,0.0298,0.00322,0.0237,0.0883,0.63,120.059,241080,rock
0.568,0.805,7,-4.108,1,0.0315,0.0587,0,0.209,0.365,125.99,243810,edm
0.204,0.896,0,-5.931,1,0.049,0.00266,0,0.152,0.653,90.6,335827,rock
0.739,0.354,1,-13.433,1,0.141,0.484,0.000043,0.118,0.576,98.958,213333,rap
0.957,0.588,1,-6.984,1,0.295,0.0612,0,0.0962,0.298,127.055,246325,rap
0.44,0.498,0,-9.788,1,0.0264,0.229,0,0.173,0.157,77.368,305067,rock
0.823,0.748,0,-5.709,1,0.0783,0.116,0,0.118,0.911,97.029,212467,latin
0.727,0.431,2,-12.007,1,0.395,0.0111,0.0166,0.506,0.223,150.005,257987,rap
0.686,0.582,10,-6.088,1,0.0371,0.489,0.000008,0.082,0.437,121.97,198971,pop
0.727,0.69,7,-4.559,1,0.0345,0.202,0.000003,0.414,0.699,100.002,170562,latin
0.67,0.535,10,-11.08,1,0.0422,0.0867,0.836,0.0522,0.659,127.017,200315,edm
0.358,0.557,10,-7.398,1,0.059,0.695,0,0.0902,0.494,85.043,211467,pop
0.781,0.712,9,-8.447,0,0.0767,0.06,0.912,0.12,0.222,128.011,166875,edm
0.586,0.855,11,-5.947,0,0.0327,0.304,0,0.129,0.448,124.917,236333,rock
0.341,0.423,2,-10.886,0,0.0297,0.408,0.882,0.117,0.537,113.377,325293,rock
0.709,0.896,7,-2.175,1,0.127,0.0996,0,0.0587,0.626,87.96,241072,latin
0.689,0.675,0,-4.281,1,0.32,0.531,0.000003,0.115,0.604,180.065,205600,latin
0.487,0.453,5,-13.697,1,0.0284,0.119,0.859,0.0915,0.44,147.347,207280,pop
0.667,0.411,6,-12.624,0,0.108,0.0856,0.00197,0.0916,0.1,128.05,225000,rap
0.678,0.735,8,-4.725,1,0.0488,0.0265,0.000022,0.235,0.386,100.001,204655,pop
0.46,0.903,0,-2.975,0,0.201,0.19,0.000216,0.203,0.557,161.767,171111,rap
0.342,0.239,10,-15.682,1,0.0394,0.853,0.000029,0.0691,0.494,200.639,239813,rock
0.586,0.788,8,-6.196,1,0.0337,0.0147,0.00565,0.0844,0.625,93.027,223913,rock
