,playlist_genre,z_i_danceability,z_i_energy,z_i_key,z_i_loudness,z_i_mode,z_i_speechiness,z_i_acousticness,z_i_instrumentalness,z_i_liveness,z_i_valence,z_i_tempo,z_i_duration_ms,z_i_playlist_genre
8679,pop,0.6561546,0.5849274,0.5454545,0.8450014,1.0,0.0584949,0.003159,0.0,0.1656627,0.3562059,0.5990002,0.4119655,0.5
8680,latin,0.8016277,0.8199685,0.0909091,0.8822161,0.0,0.1927024,0.221328,0.0002042,0.0802209,0.8617558,0.8078338,0.4278138,0.6666667
8681,edm,0.5940997,0.8599755,0.5454545,0.9169792,0.0,0.0532497,0.1187123,4e-06,0.1325301,0.1099899,0.5812705,0.4249586,0.8333333
8682,rock,0.6032553,0.816968,0.6363636,0.8761184,1.0,0.0798176,0.0003571,0.0031992,0.0351406,0.1574168,0.5223426,0.3780794,0.1666667
8683,latin,0.6765005,0.5249169,0.0909091,0.7791631,1.0,0.045496,0.8591549,5.53e-05,0.1305221,0.2018163,0.4448904,0.4126448,0.6666667
8684,latin,0.7548321,0.8579751,0.9090909,0.8696436,1.0,0.0550741,0.0830986,0.0,0.3654618,0.6458123,0.4315466,0.3712306,0.6666667
8685,pop,0.7914547,0.5589228,0.5454545,0.8243195,0.0,0.0884835,0.1287726,0.0,0.4006024,0.6841574,0.5901831,0.3524513,0.5
8686,rap,0.7039674,0.5509214,0.1818182,0.8003688,1.0,0.2827822,0.0203219,0.0,0.3042169,0.3360242,0.7442929,0.5367743,0.3333333
8687,edm,0.6846389,0.7899632,0.6363636,0.8755736,0.0,0.1018244,0.0372233,1.01e-05,0.0878514,0.7114026,0.4631649,0.3799595,0.8333333
8688,rock,0.6052899,0.9279874,0.0,0.872179,1.0,0.0936146,0.0317907,0.0,0.2178715,0.7265388,0.6586456,0.3323797,0.1666667
8689,edm,0.4608342,0.5379191,0.0909091,0.801207,1.0,0.072748,0.4517103,0.0,0.1907631,0.5206862,0.5583286,0.3902863,0.8333333
8690,edm,0.6856562,0.9069837,0.1818182,0.9640844,1.0,0.1984036,0.0005905,0.2857143,0.0725904,0.1705348,0.5721265,0.3888792,0.8333333
8691,latin,0.5879959,0.9399895,0.8181818,0.9156382,1.0,0.2143672,0.1217304,0.0002626,0.2590361,0.6145308,0.4077375,0.5007824,0.6666667
8692,pop,0.4842319,0.6839447,0.4545455,0.8421935,1.0,0.0358039,0.0492958,0.0,0.1586345,0.4520686,0.7030583,0.3870945,0.5
8693,edm,0.7395727,0.7479559,0.4545455,0.8324707,0.0,0.0370582,0.0315895,0.8350101,0.1997992,0.3905146,0.5629779,0.5133804,0.8333333
8694,pop,0.7650051,0.9239867,0.3636364,0.9166649,0.0,0.095553,0.0190141,0.0,0.0600402,0.7931382,0.5448123,0.3848368,0.5
8695,edm,0.5289929,0.9069837,0.5454545,0.8740859,1.0,0.1995439,0.1810865,0.0005151,0.3684739,0.4611504,0.9355602,0.4048948,0.8333333
8696,rap,0.7538149,0.8489736,0.7272727,0.8809379,1.0,0.2759407,0.0211268,0.0045171,0.1044177,0.4894046,0.3902802,0.4330784,0.3333333
8697,rap,0.6653103,0.4319006,0.8181818,0.8212183,0.0,0.4424173,0.6619718,0.2082495,0.1094378,0.4954591,0.3777718,0.2368852,0.3333333
8698,latin,0.6754832,0.6269347,0.6363636,0.8745469,1.0,0.4914481,0.1921529,0.0027767,0.1365462,0.7981837,0.9268247,0.2768183,0.6666667
8699,rap,0.5391658,0.8879804,0.8181818,0.9299499,1.0,0.1368301,0.0232394,0.0305835,0.3785141,0.1553986,0.6356038,0.3372706,0.3333333
8700,latin,0.6286877,0.742955,0.5454545,0.9193052,0.0,0.1607754,0.6609658,6e-06,0.1435743,0.5943491,0.817341,0.5239252,0.6666667
8701,rap,0.7833164,0.6559398,0.9090909,0.7392452,0.0,0.2805017,0.110664,0.0,0.0796185,0.7951564,0.4486679,0.4854187,0.3333333
8702,rap,0.4343845,0.685945,0.3636364,0.7149802,0.0,0.5039909,0.0764588,0.0,0.5773092,0.6064581,0.6310817,0.3659952,0.3333333
8703,latin,0.7670397,0.8469732,1.0,0.9003835,1.0,0.0893957,0.1509054,0.0,0.2078313,0.4480323,0.4542388,0.5990288,0.6666667
8704,pop,0.4730417,0.7139499,1.0,0.8347547,0.0,0.036146,0.0059457,0.6277666,0.1606426,0.29667,0.6357536,0.49935,0.5
8705,latin,0.7141404,0.7049484,0.0,0.8336022,1.0,0.0619156,0.2595573,6e-06,0.088253,0.7497477,0.7033353,0.4076312,0.6666667
8706,latin,0.7243133,0.9009827,0.0909091,0.8748193,0.0,0.0678449,0.0513078,0.0,0.1626506,0.8526741,0.4448541,0.4088515,0.6666667
8707,edm,0.8565615,0.8709774,0.0,0.8655156,0.0,0.0502851,0.0590543,0.0001328,0.085241,0.9576186,0.5446943,0.3480567,0.8333333
8708,rap,0.8799593,0.496912,0.5454545,0.821344,1.0,0.0767389,0.7826962,0.0001056,0.0746988,0.6619576,0.4767494,0.3925848,0.3333333
8709,rock,0.3906409,0.845973,0.6363636,0.8561281,1.0,0.0416192,0.1519115,7.75e-05,0.0916667,0.2744702,0.4094038,0.5287811,0.1666667
8710,pop,0.6154629,0.7889631,0.3636364,0.8258701,0.0,0.0385405,0.0022032,0.0179074,0.12751,0.4379415,0.6176607,0.4667095,0.5
8711,edm,0.5625636,0.7759608,1.0,0.8816923,1.0,0.0442417,0.0539235,1e-06,0.1124498,0.3420787,0.5817109,0.2880442,0.8333333
8712,rap,0.7965412,0.7509564,0.0909091,0.870817,1.0,0.1185861,0.222334,0.0,0.5481928,0.4651867,0.5586374,0.4293902,0.3333333
8713,rock,0.7426246,0.6429375,0.6363636,0.7048802,1.0,0.036146,0.7796781,0.1770624,0.1797189,0.9687185,0.5475092,0.4220763,0.1666667
8714,edm,0.716175,0.8989823,0.6363636,0.8998806,0.0,0.099886,0.0042757,0.1750503,0.124498,0.1564077,0.5812705,0.6768047,0.8333333
8715,edm,0.4649034,0.9349886,0.7272727,0.8439956,1.0,0.2303307,0.0008853,0.6911469,0.0593373,0.0717457,0.5905372,0.3164886,0.8333333
8716,rap,0.7822991,0.7869627,1.0,0.8913731,1.0,0.4184721,0.1901408,0.0,0.1295181,0.8435923,0.575568,0.3030595,0.3333333
8717,rap,0.871821,0.3528868,0.0909091,0.8444985,1.0,0.0877993,0.3762575,0.0,0.1335341,0.0755802,0.5588644,0.2162706,0.3333333
8718,rap,0.4587996,0.5499212,0.0909091,0.8027785,1.0,0.2987457,0.0108652,0.0,0.073996,0.5993946,0.3632249,0.435881,0.3333333
8719,rock,0.5818922,0.9209862,1.0,0.9183203,0.0,0.0851767,0.0061871,0.0,0.2289157,0.4984864,0.5538293,0.4230358,0.1666667
8720,latin,0.8931841,0.8939814,0.5454545,0.8510362,1.0,0.1402509,0.1851107,0.0,0.1054217,0.6881937,0.544499,0.3870438,0.6666667
8721,rock,0.4089522,0.8139674,0.9090909,0.8694759,1.0,0.1596351,0.0385312,1e-06,0.2670683,0.5206862,0.771934,0.5221132,0.1666667
8722,pop,0.7090539,0.9279874,0.4545455,0.8883767,0.0,0.1288483,0.0158954,0.0072736,0.5050201,0.6599395,0.5630959,0.436712,0.5
8723,edm,0.4404883,0.8379716,0.1818182,0.8817342,0.0,0.0413911,0.0028571,0.0019215,0.1365462,0.382442,0.5814431,0.3157587,0.8333333
8724,rap,0.7263479,0.8209687,0.5454545,0.8132976,1.0,0.2006842,0.0412475,0.0,0.1164659,0.654894,0.4358598,0.542432,0.3333333
8725,rap,0.9287894,0.365889,0.6363636,0.6727783,1.0,0.3751425,0.7354125,2.31e-05,0.1485944,0.1241171,0.5676906,0.2957066,0.3333333
8726,edm,0.5106816,0.7559573,0.6363636,0.8450852,0.0,0.0413911,0.0043159,0.7736419,0.3785141,0.0625631,0.58172,0.4757537,0.8333333
8727,edm,0.8229908,0.7339534,0.5454545,0.797079,0.0,0.1778791,0.0411469,0.5694165,0.0981928,0.0638749,0.6265732,0.8654872,0.8333333
8728,pop,0.5178026,0.9869977,0.9090909,0.9062716,0.0,0.1010262,8.15e-05,0.0009336,0.1194779,0.6528759,0.6267321,0.3759366,0.5
8729,rock,0.6622584,0.765959,0.0,0.7651028,1.0,0.0340935,0.2072435,0.0010362,0.3634538,0.9576186,0.5300292,0.4634145,0.1666667
8730,pop,0.6236012,0.9889981,0.3636364,0.9031075,0.0,0.0368301,0.0173038,2.11e-05,0.1154618,0.9364279,0.5902194,0.548841,0.5
8731,pop,0.6876907,0.8609757,0.0909091,0.8969051,1.0,0.0571266,0.0515091,0.0,0.0615462,0.6871847,0.5631322,0.3310952,0.5
8732,latin,0.6948118,0.5539219,0.6363636,0.8131299,0.0,0.1058153,0.362173,1e-06,0.2148594,0.3622603,0.5625148,0.3072206,0.6666667
8733,edm,0.6215666,0.7849624,0.0,0.8804141,0.0,0.0394527,0.0127767,0.0032696,0.125502,0.4177598,0.5901059,0.4659563,0.8333333
8734,rock,0.5473042,0.3448854,0.0,0.674287,1.0,0.0348917,0.2052314,0.0248491,0.0350402,0.1786075,0.6348682,0.6029719,0.1666667
8735,pop,0.7253306,0.2748731,0.4545455,0.7575383,0.0,0.0355758,0.0416499,8.65e-05,0.1937751,0.5156408,0.4311607,0.4128316,0.5
8736,latin,0.7843337,0.7689596,0.0,0.8998596,0.0,0.0791334,0.1810865,1.61e-05,0.3463855,0.9394551,0.7626219,0.5564294,0.6666667
8737,latin,0.7589013,0.6469382,0.7272727,0.8458395,1.0,0.0942987,0.5935614,0.0002254,0.1365462,0.2240161,0.4402412,0.4242891,0.6666667
8738,latin,0.8738555,0.7299527,0.0,0.8795759,0.0,0.0722919,0.2414487,1.41e-05,0.0824297,0.6286579,0.4177851,0.419332,0.6666667
8739,pop,0.7822991,0.5539219,0.1818182,0.8310249,1.0,0.0550741,0.5291751,0.0031087,0.1054217,0.7709384,0.4724497,0.2841517,0.5
8740,latin,0.7141404,0.6689421,0.4545455,0.8663537,1.0,0.4196123,0.2857143,0.0,0.3313253,0.6437941,0.7714527,0.4397482,0.6666667
8741,pop,0.8402848,0.3648889,0.0909091,0.8261006,1.0,0.0469783,0.8541247,4e-06,0.186747,0.8092836,0.3870294,0.4579981,0.5
8742,rock,0.4262462,0.8619758,0.4545455,0.8571548,0.0,0.0464082,0.0001127,0.0,0.3915663,0.4520686,0.7084658,0.4245674,0.1666667
8743,edm,0.6246185,0.9569925,0.2727273,0.8807284,1.0,0.0916762,0.0007294,0.0756539,0.2429719,0.3047427,0.5811752,0.4155232,0.8333333
8744,rock,0.5595117,0.5629235,0.0,0.7708862,1.0,0.0687571,0.2062374,2.82e-05,0.0640562,0.9566095,0.610932,0.4098791,0.1666667
8745,rock,0.474059,0.8639762,0.2727273,0.8562328,0.0,0.1112885,5.53e-05,0.0,0.2349398,0.4853683,0.6268956,0.3772503,0.1666667
8746,latin,0.8830112,0.6189333,1.0,0.8683444,1.0,0.1062714,0.1810865,0.0,0.12249,0.8577195,0.4131132,0.5068547,0.6666667
8747,rap,0.7222787,0.6179331,0.8181818,0.8637554,1.0,0.391106,0.3511066,2e-06,0.0818273,0.6397578,0.4132539,0.4090753,0.3333333
8748,rap,0.7121058,0.5179156,0.3636364,0.8226013,0.0,0.2018244,0.0473843,0.0,0.1004016,0.5469223,0.3449367,0.4956696,0.3333333
8749,rap,0.6002035,0.6289351,0.3636364,0.8292857,0.0,0.3625998,0.2826962,0.0,0.12751,0.2078708,0.3737446,0.3563555,0.3333333
8750,edm,0.7049847,0.6779436,0.7272727,0.8232718,1.0,0.0369441,0.015493,6e-06,0.1014056,0.407669,0.4719685,0.4364785,0.8333333
8751,pop,0.7802645,0.6739429,0.0,0.842403,1.0,0.0603193,0.0217304,5.94e-05,0.2580321,0.2230071,0.5494207,0.3204219,0.5
8752,pop,0.6724313,0.4188983,0.3636364,0.7677849,0.0,0.0460661,0.1146881,1.21e-05,0.0851406,0.1463169,0.658246,0.3723302,0.5
8753,latin,0.8636826,0.462906,0.6363636,0.8807912,0.0,0.3375143,0.3460765,6.04e-05,0.2309237,0.5771948,0.7806331,0.3866274,0.6666667
8754,rock,0.6937945,0.7109494,0.8181818,0.8132557,0.0,0.0370582,0.1800805,9.56e-05,0.126506,0.7729566,0.5881717,0.4292112,0.1666667
8755,pop,0.7772126,0.7179506,0.8181818,0.8647403,0.0,0.0801596,0.0026258,1.11e-05,0.1134538,0.6014127,0.5267149,0.4048189,0.5
8756,edm,0.7009156,0.4559048,0.1818182,0.7153993,1.0,0.0386545,0.0004577,0.8873239,0.0702811,0.2401615,0.572072,0.445655,0.8333333
8757,pop,0.7731434,0.88598,0.8181818,0.8610523,0.0,0.0294185,0.0220322,7e-06,0.625502,0.7870838,0.5584603,0.3608318,0.5
8758,pop,0.6968464,0.845973,0.4545455,0.8601513,1.0,0.058951,0.0977867,0.0,0.1586345,0.8294652,0.5678723,0.355721,0.5
8759,rap,0.6093591,0.856975,0.6363636,0.8538441,1.0,0.340935,0.0322938,0.0,0.4016064,0.4732593,0.8534996,0.2878788,0.3333333
8760,rap,0.7843337,0.7709599,0.7272727,0.8741278,1.0,0.3831243,0.1207243,0.0,0.4558233,0.7517659,0.6401486,0.4560012,0.3333333
8761,rap,0.7212614,0.8739779,0.6363636,0.8785282,1.0,0.2200684,0.0114688,0.0,0.2138554,0.839556,0.4020213,0.507892,0.3333333
8762,pop,0.6174975,0.9549921,0.6363636,0.8975756,0.0,0.1163056,0.0163984,0.1217304,0.0727912,0.5055499,0.5719993,0.4407777,0.5
8763,pop,0.560529,0.9139849,0.5454545,0.8783605,0.0,0.0460661,6.74e-05,0.0190141,0.1967871,0.629667,0.6720938,0.3839805,0.5
8764,latin,0.6958291,0.7579576,0.3636364,0.646795,0.0,0.0745724,0.0167002,0.6700201,0.0626506,0.8173562,0.5553275,0.4928417,0.6666667
8765,latin,0.8708037,0.4819093,0.2727273,0.7849046,0.0,0.0595211,0.1529175,0.0,0.1345382,0.4349142,0.5632185,0.3839746,0.6666667
8766,latin,0.8575788,0.7969645,0.0909091,0.8693083,1.0,0.1019384,0.0838028,2e-06,0.2299197,0.70333,0.4401685,0.3640996,0.6666667
8767,edm,0.7527976,0.9339884,0.6363636,0.9282317,0.0,0.1870011,0.0020825,0.0969819,0.3242972,0.6226034,0.5815884,0.3502267,0.8333333
8768,pop,0.4872838,0.6749431,0.8181818,0.8707541,0.0,0.0470924,0.0320926,0.0053924,0.1285141,0.1907164,0.6584367,0.4924875,0.5
8769,pop,0.5188199,0.502913,0.9090909,0.7898078,0.0,0.2759407,0.0217304,0.0020121,0.1084337,0.1947528,0.6973013,0.4666569,0.5
8770,latin,0.5513733,0.8449729,0.3636364,0.8654108,1.0,0.0559863,0.1629779,0.0,0.5963855,0.2290616,0.5814612,0.3697865,0.6666667
8771,pop,0.6063072,0.7299527,0.8181818,0.8875595,1.0,0.1721779,0.2414487,0.0,0.3263052,0.5297679,0.3903665,0.3669839,0.5
8772,rock,0.8036623,0.6529393,0.0909091,0.7320789,1.0,0.045268,0.0072133,0.0,0.038755,0.9485368,0.4532354,0.4539421,0.1666667
8773,rap,0.8972533,0.6949466,0.0,0.9132284,1.0,0.0610034,0.1297787,0.0010966,0.0909639,0.9788093,0.581098,0.4230883,0.3333333
8774,rock,0.5035605,0.9459905,0.8181818,0.788802,1.0,0.0698974,0.0221328,0.0,0.8383534,0.4207871,0.506992,0.3918705,0.1666667
8775,pop,0.6215666,0.736954,0.0,0.8652851,0.0,0.0542759,0.0145875,0.0,0.1074297,0.5792129,0.5637588,0.3820829,0.5
8776,edm,0.7029502,0.8039657,0.1818182,0.8690778,1.0,0.0481186,0.0041751,2e-06,0.0954819,0.2764884,0.5630505,0.4141103,0.8333333
8777,pop,0.7293998,0.959993,1.0,0.7963037,0.0,0.0450399,0.362173,0.7857143,0.0738956,0.8294652,0.5713001,0.4939822,0.5
8778,latin,0.6948118,0.7689596,0.4545455,0.7893259,0.0,0.0371722,0.0006076,3.12e-05,0.1686747,0.2855701,0.5766122,0.4256301,0.6666667
8779,rock,0.664293,0.8749781,0.8181818,0.8636507,1.0,0.1425314,0.016499,0.0312877,0.3785141,0.7961655,0.5310099,0.7188124,0.1666667
8780,rock,0.5157681,0.8039657,1.0,0.6952832,1.0,0.050171,0.0212274,0.002495,0.3825301,0.7144299,0.717342,0.428096,0.1666667
8781,rock,0.7029502,0.8119671,0.0,0.8104268,1.0,0.063626,0.0435614,1e-06,0.3002008,0.691221,0.5791911,0.4216092,0.1666667
8782,pop,0.7792472,0.5639237,0.3636364,0.8253044,0.0,0.0311288,0.1961771,0.0,0.099498,0.9374369,0.4447996,0.3473054,0.5
8783,rap,0.636826,0.6199335,0.0909091,0.7904574,0.0,0.0950969,0.2444668,1e-06,0.1054217,0.2795156,0.4696575,0.3710185,0.3333333
8784,pop,0.8351984,0.4999125,0.9090909,0.8231042,0.0,0.1824401,0.1881288,7.04e-05,0.1114458,0.6084763,0.3744574,0.2625659,0.5
8785,pop,0.8413021,0.9099842,0.8181818,0.8419839,0.0,0.0379704,0.0002324,4.93e-05,0.1174699,0.9424823,0.5811707,0.486641,0.5
8786,rap,0.5727365,0.205861,0.2727273,0.5860696,0.0,0.1379704,0.7575453,0.8269618,0.0844378,0.2532795,0.7180321,0.1932446,0.3333333
8787,pop,0.5727365,0.782962,0.1818182,0.8470758,0.0,0.0855188,0.194165,0.0,0.3242972,0.283552,0.5630959,0.2935696,0.5
8788,rock,0.301119,0.9119846,0.4545455,0.9013474,1.0,0.0735462,3.42e-05,0.0026559,0.3905622,0.2785066,0.7806104,0.4579378,0.1666667
8789,rock,0.439471,0.8839797,0.7272727,0.8337489,1.0,0.1482326,0.0127767,0.0005302,0.1666667,0.629667,0.4946516,0.3166676,0.1666667
8790,rap,0.6744659,0.582927,0.8181818,0.8823628,0.0,0.2041049,0.4547284,2e-06,0.0869478,0.3279516,0.6899869,0.3978533,0.3333333
8791,latin,0.3468973,0.5299177,1.0,0.8306687,0.0,0.0483466,0.8440644,0.0,0.0868474,0.4086781,0.7789759,0.511732,0.6666667
8792,edm,0.4140387,0.7799615,0.0909091,0.8436812,1.0,0.0425314,0.0020322,3e-06,0.3032129,0.1775984,0.5984327,0.3779257,0.8333333
8793,rock,0.3641913,0.6119321,0.5454545,0.7078558,1.0,0.045496,1.01e-05,0.2112676,0.1355422,0.2361251,0.5386875,0.418248,0.1666667
8794,rap,0.7934893,0.2138624,0.4545455,0.7754123,0.0,0.1835804,0.8229376,0.7012072,0.126506,0.629667,0.3909658,0.3289601,0.3333333
8795,rap,0.9043744,0.7679594,0.3636364,0.7815938,0.0,0.1493729,0.1287726,0.0,0.0772088,0.815338,0.4751512,0.4621942,0.3333333
8796,pop,0.6429298,0.925987,0.9090909,0.8846678,1.0,0.0676169,0.0813883,0.0,0.085743,0.4429869,0.6085438,0.4524104,0.5
8797,latin,0.8067141,0.5459205,0.9090909,0.7627978,0.0,0.4435576,0.1056338,0.0,0.0837349,0.346115,0.4537348,0.3037446,0.6666667
8798,rap,0.7202442,0.6529393,1.0,0.8655575,0.0,0.3477765,0.0748491,0.0002093,0.1767068,0.3723512,0.4409994,0.3275549,0.3333333
8799,rap,0.8901322,0.4879104,0.0909091,0.77097,1.0,0.3648803,0.1146881,0.0155936,0.1064257,0.6266398,0.4176398,0.2765614,0.3333333
8800,latin,0.6846389,0.6939464,0.9090909,0.8892568,1.0,0.1892816,0.5603622,0.0,0.1184739,0.7870838,0.7986851,0.3873027,0.6666667
8801,latin,0.602238,0.6429375,1.0,0.8557719,1.0,0.0366021,0.4688129,0.0,0.3162651,0.5842583,0.6627817,0.4381133,0.6666667
8802,rap,0.6968464,0.2948766,0.3636364,0.7119418,1.0,0.0323831,0.9144869,0.9225352,0.1797189,0.0885974,0.4721138,0.3245733,0.3333333
8803,latin,0.7670397,0.8989823,0.8181818,0.8788006,1.0,0.0470924,0.0938632,0.0,0.1204819,0.7719475,0.4539255,0.4523851,0.6666667
8804,rock,0.3245168,0.9579926,0.9090909,0.9062087,0.0,0.1356899,0.0367203,0.0,0.0662651,0.1836529,0.4759503,0.4284852,0.1666667
8805,rock,0.4455748,0.696947,0.0909091,0.853425,1.0,0.0492588,0.0032696,0.0,0.1184739,0.3471241,0.7991619,0.3566416,0.1666667
8806,rock,0.646999,0.7569575,0.0,0.7912746,1.0,0.0371722,0.0791751,0.1227364,0.1465863,0.9182644,0.5459928,0.5182986,0.1666667
8807,rap,0.5106816,0.6989473,0.7272727,0.8576996,1.0,0.1904219,0.1619718,0.0,0.0649598,0.4228052,0.81666,0.5267901,0.3333333
8808,latin,0.7761953,0.9309879,0.7272727,0.9027722,0.0,0.1082098,0.1026157,0.0,0.4698795,0.5519677,0.4359416,0.1821938,0.6666667
8809,latin,0.6948118,0.5919286,0.1818182,0.8015422,0.0,0.059293,0.1408451,5.03e-05,0.0885542,0.6004036,0.6355402,0.360499,0.6666667
8810,edm,0.4781282,0.8499737,0.0909091,0.9140875,0.0,0.0413911,0.0630785,0.0,0.1184739,0.1493441,0.6804751,0.3772601,0.8333333
8811,edm,0.7538149,0.9079839,0.3636364,0.9060202,0.0,0.1041049,0.3692153,0.2746479,0.1154618,0.2078708,0.5629869,0.3571359,0.8333333
8812,edm,0.7314344,0.7179506,0.7272727,0.8801836,0.0,0.0489168,0.00017,0.4024145,0.0509036,0.5933401,0.5812161,0.4736381,0.8333333
8813,rock,0.5330621,0.8829795,0.0,0.9050353,1.0,0.0399088,0.0567404,0.000166,0.186747,0.8224016,0.5562901,0.4799965,0.1666667
8814,rap,0.4628688,0.896982,0.1818182,0.9089957,1.0,0.1006842,0.0246479,0.6529175,0.2228916,0.2522704,0.6810562,0.4567467,0.3333333
8815,rap,0.871821,0.6309354,0.7272727,0.7254154,0.0,0.345496,0.0009618,0.0030483,0.0751004,0.3057518,0.3688548,0.3482474,0.3333333
8816,rock,0.602238,0.8039657,0.0,0.8413763,0.0,0.0306727,0.1448692,0.0,0.4437751,0.6155399,0.4902067,0.3284755,0.1666667
8817,pop,0.7497457,0.6359363,1.0,0.8780253,0.0,0.049829,0.0443662,6.74e-05,0.3514056,0.5701312,0.4767494,0.4255522,0.5
8818,pop,0.7222787,0.9249869,0.0,0.9035266,1.0,0.040935,0.0392354,0.0,0.12751,0.938446,0.5358589,0.4262023,0.5
8819,latin,0.8138352,0.3548871,0.5454545,0.7538923,0.0,0.1020525,0.6197183,0.0,0.1184739,0.2552977,0.6625547,0.4369183,0.6666667
8820,rap,0.8942014,0.5799265,0.1818182,0.8727658,1.0,0.1006842,0.0062978,0.0435614,0.0655622,0.3148335,0.4177215,0.4034643,0.3333333
8821,edm,0.5788403,0.9239867,0.6363636,0.9013474,0.0,0.0843786,0.0070221,0.0004668,0.4277108,0.0459132,0.5807257,0.3224538,0.8333333
8822,rap,0.5137335,0.8369715,0.6363636,0.8302496,1.0,0.2873432,0.0822938,0.0,0.2580321,0.1745711,0.6475583,0.4878593,0.3333333
8823,pop,0.3967447,0.9169855,0.5454545,0.8952916,1.0,0.0849487,0.0014688,4e-06,0.1295181,0.4621594,0.7716252,0.3703314,0.5
8824,pop,0.7487284,0.5409197,0.7272727,0.8560023,1.0,0.0338655,0.417505,0.0,0.1104418,0.6680121,0.4311516,0.4700317,0.5
8825,latin,0.7599186,0.8979821,0.0909091,0.8961088,1.0,0.0808438,0.06167,2e-06,0.0889558,0.6952573,0.4175672,0.398877,0.6666667
8826,latin,0.6205493,0.5789263,0.8181818,0.8017937,1.0,0.0754846,0.0527163,2e-06,0.0832329,0.2048436,0.4450357,0.401884,0.6666667
8827,rap,0.7416073,0.6069312,0.5454545,0.7988601,0.0,0.0490308,0.0363179,0.0,0.1194779,0.2906155,0.5899651,0.3662054,0.3333333
8828,edm,0.5961343,0.8989823,0.4545455,0.8965279,0.0,0.058951,0.000501,0.0337022,0.1174699,0.1816347,0.571963,0.3372103,0.8333333
8829,pop,0.7761953,0.3548871,0.1818182,0.7883411,1.0,0.059065,0.1629779,0.0055533,0.0923695,0.8748739,0.3178496,0.4494366,0.5
8830,pop,0.8514751,0.4919111,0.0,0.8100078,1.0,0.4036488,0.3732394,0.0403421,0.1024096,0.4207871,0.3902394,0.4701757,0.5
8831,rap,0.7863683,0.7299527,0.6363636,0.8625191,1.0,0.3306727,0.1841046,0.0,0.2168675,0.7870838,0.363134,0.4243631,0.3333333
8832,pop,0.8138352,0.4268997,0.5454545,0.8072627,1.0,0.0394527,0.5875252,0.0373239,0.1044177,0.2199798,0.5174754,0.551231,0.5
8833,edm,0.7202442,0.9039832,0.5454545,0.8706075,1.0,0.0465222,0.0868209,0.0001801,0.1787149,0.7568113,0.5675408,0.2986824,0.8333333
8834,rock,0.5269583,0.9149851,0.2727273,0.8133185,0.0,0.0491448,0.0629779,9.76e-05,0.4889558,0.9202825,0.509589,0.6332555,0.1666667
8835,rock,0.4974568,0.5699247,0.1818182,0.780567,1.0,0.0415051,0.1327968,1e-06,0.2751004,0.6488396,0.6106006,0.6775267,0.1666667
8836,pop,0.6347915,0.7329533,0.6363636,0.8653899,1.0,0.0311288,0.1609658,0.5321932,0.1576305,0.284561,0.617529,0.421687,0.5
8837,latin,0.7019329,0.4158978,0.6363636,0.8084781,1.0,0.0381984,0.6207243,1e-06,0.1024096,0.4833502,0.3743439,0.4410191,0.6666667
8838,pop,0.6103764,0.662941,0.2727273,0.8517067,1.0,0.05439,0.2263581,0.0,0.1194779,0.2885974,0.5496885,0.4700045,0.5
8839,rock,0.5442523,0.7159503,0.3636364,0.8679882,1.0,0.0491448,0.3279678,0.0,0.6616466,0.9091826,0.4285046,0.3331445,0.1666667
8840,edm,0.5971516,0.9569925,0.0909091,0.8782767,1.0,0.0469783,0.0039034,0.7122736,0.5481928,0.0355197,0.5811389,0.3453709,0.8333333
8841,pop,0.7619532,0.4609057,0.9090909,0.9112378,0.0,0.0474344,0.0519115,6e-06,0.0740964,0.4238143,0.6311861,0.3909753,0.5
8842,rock,0.7416073,0.7979646,0.6363636,0.7036439,1.0,0.0629418,0.5362173,0.0003219,0.7279116,0.5701312,0.4635962,0.5209455,0.1666667
8843,rock,0.584944,0.88598,0.4545455,0.8646984,1.0,0.0387685,0.0650905,0.0001881,0.7118474,0.6135217,0.4372628,0.4683969,0.1666667
8844,latin,0.7243133,0.6339359,0.8181818,0.8652013,1.0,0.0399088,0.0263581,9.1e-06,0.0921687,0.2795156,0.5720175,0.3644655,0.6666667
8845,edm,0.4313327,0.6939464,0.5454545,0.870356,0.0,0.0440137,0.0576459,0.0009427,0.1335341,0.0808274,0.5813069,0.5419922,0.8333333
8846,rock,0.5940997,0.8519741,0.0,0.8693921,1.0,0.0652223,0.0043159,0.0002213,0.1184739,0.3925328,0.5086719,0.4054359,0.1666667
8847,latin,0.7527976,0.9109844,0.9090909,0.886407,0.0,0.0987457,0.0140845,0.4627767,0.12249,0.8839556,0.5258885,0.3943345,0.6666667
8848,rock,0.5249237,0.9099842,0.6363636,0.7875238,1.0,0.0693273,0.0010362,0.8179074,0.0572289,0.370333,0.6395311,0.5100465,0.1666667
8849,latin,0.8697864,0.5119146,1.0,0.8021918,1.0,0.0608894,0.1468813,0.0008592,0.1074297,0.1453078,0.6632176,0.4291703,0.6666667
8850,rock,0.5676501,0.5529218,0.3636364,0.8335394,1.0,0.0368301,0.4949698,0.0,0.1164659,0.2532795,0.6095881,0.559269,0.1666667
8851,edm,0.5116989,0.965994,0.6363636,0.8910379,1.0,0.0673888,0.0301811,0.831992,0.0903614,0.0381433,0.5812206,0.5432456,0.8333333
8852,edm,0.896236,0.9509914,1.0,0.8544936,0.0,0.2052452,0.1730382,0.0089034,0.0933735,0.7386478,0.5764034,0.4177245,0.8333333
